0.02,1.330847707015157,1.3374673624423947,0.32262157699882443,0.36229606509447804,0.6032942332922945,0.669909956524649,-1.0314291194610365,-1.0307747620729724,-1.030917839866312,-1.0340808620976936,-1.0291074419449564,-1.0319591230294336
0.021923847695390783,1.3305331000741454,1.337416637834794,0.3200199886714679,0.3622462406160704,0.598834509734527,0.669817827690307,-1.0314221543591209,-1.0307744944446704,-1.0309117778415053,-1.0340806022667934,-1.0291061990531478,-1.0319546374574622
0.023847695390781562,1.3302294707181763,1.337365921723218,0.3175307951816541,0.3621964207043157,0.5945517608753749,0.6697257073000151,-1.0314153681518936,-1.0307742268824929,-1.0309058556270796,-1.0340803425002303,-1.0291049772688756,-1.031950151885668
0.025771543086172344,1.3299369197947861,1.337315214106367,0.3151633229749217,0.36214660535940635,0.5904592528451689,0.6696335953541298,-1.0314087528675115,-1.0307739593864256,-1.0309000662814798,-1.034080082797991,-1.029103775063856,-1.0319456663140525
0.027695390781563127,1.3296540645691524,1.3372645149829132,0.31289373924079383,0.3620967945814842,0.5865214406420273,0.6695414918529129,-1.0314022982001816,-1.0307736919564552,-1.0308944031136928,-1.0340798231600619,-1.0291025923468875,-1.031941180742619
0.02961923847695391,1.329380949606464,1.3372138243515312,0.31072941448158925,0.362046988370735,0.5827489953806831,0.6694493967967081,-1.0313959960400167,-1.0307734245925675,-1.0308888591346417,-1.0340795635864297,-1.0291014276080714,-1.0319366951713709
0.03154308617234469,1.3291164502094832,1.3371631422109245,0.3086505992971104,0.3619971867273743,0.579112563848374,0.6693573101859138,-1.0313898385008196,-1.030773157294749,-1.030883429315574,-1.0340793040770808,-1.0291002808540206,-1.0319322096003092
0.03346693386773547,1.3288607126180463,1.3371124685597542,0.30666519400593567,0.36194738965150625,0.5756234210067434,0.6692652320207229,-1.0313838201409913,-1.0307728900629858,-1.0308781087999812,-1.0340790446320016,-1.0290991509555774,-1.0319277240294376
0.03539078156312625,1.3286127989572427,1.337061803396694,0.30475770798220647,0.3618975971433182,0.5722585022913463,0.6691731623014815,-1.031377933666418,-1.0307726228972645,-1.0308728927206496,-1.0340787852511788,-1.0290980377334227,-1.031923238458758
0.037314629258517036,1.328372647827528,1.3370111467204544,0.30293086980403844,0.36184780920302706,0.5690215359491189,0.6690811010285908,-1.0313721733285748,-1.0307723557975708,-1.0308677762612353,-1.0340785259345988,-1.0290969402491925,-1.0319187528882734
