0.49758793969849247,0.49758793969849247,0.49758793969849247,0.1984924623115578,0.1984924623115578,0.1984924623115578
0.49768442211055386,0.5045664789224965,0.4908684462601983,0.21055276381909593,0.2177376561941673,0.20877343310552027
0.49777704522613286,0.5111183510305225,0.48456331956799187,0.22213065326633263,0.23636673209308562,0.21846822340352245
0.49786596341708866,0.5172745780293946,0.4786438186579863,0.23324542713567992,0.2543615174466038,0.22761012441338827
0.49795132488040633,0.5230632948200227,0.4730834762019742,0.24391561005025333,0.2717107391654887,0.23623083215158092
0.4980332718851913,0.5285100716738285,0.46785793540587206,0.2541589856482439,0.2884091515078314,0.2443604249024767
0.4981119410097849,0.5336382026470323,0.46294478046365517,0.2639926262223149,0.3044566853838859,0.25202736688571514
0.4981874633693948,0.5384689622978482,0.4583233677227979,0.2734329211734231,0.3198576464658647,0.25925853896472256
0.4982599648346203,0.5430218318064512,0.4539746654738202,0.282495604326487,0.33461998498456436,0.26607928715735285
0.4983295662412369,0.5473146966592213,0.4498811054623192,0.2911957801534284,0.3487546403016445,0.27251348287145527
0.4983963835915888,0.5513640188304978,0.44602644726498397,0.29954794894729225,0.3622749608971062,0.2785835907190862
0.4984605282479267,0.5551849864400565,0.44239565580558154,0.30756603098940155,0.37519619800263737,0.2843107401880567
0.49852210711801115,0.5587916438842468,0.4389747913958355,0.3152633897498266,0.3875350679326215,0.28971479856743043
0.4985812228332922,0.5621970051341889,0.4357509113716831,0.32265285415983463,0.3993093770491234,0.29481444329879325
0.49863797391996206,0.5654131526001771,0.4327119822427244,0.3297467399934424,0.4105377029525292,0.2996272325003417
0.49869245496316517,0.5684513236510307,0.42984680125173635,0.3365568703937059,0.4212391255507745,0.3041696728343376
0.4987447567646402,0.5713219865883753,0.4271449262863772,0.34309459557795896,0.43143300190855105,0.3084572842181029
0.49879496649405625,0.5740349076082669,0.42459661316590586,0.3493708117548419,0.4411387791971104,0.3125046611153495
0.4988431678342957,0.5765992100482024,0.4221927594210394,0.3553959792846495,0.4503758405734612,0.3163255303100353
0.4988894411209256,0.5790234270153947,0.4199248537827273,0.36118014011326494,0.4591633793542682,0.3199328051779472
0.4989338634760903,0.5813155483203021,0.41778493068935696,0.3667329345087358,0.46752029737871437,0.3233386365459475
0.4989765089370485,0.5834830624944005,0.4157655292084593,0.3720636171283878,0.4754651239568116,0.3265544602757813
0.49901744857956837,0.5855329945493927,0.41385965584691187,0.37718107244325383,0.48301595226404503,0.32959104173662057
0.49905675063638755,0.5874719400331261,0.41206075079267357,0.3820938295455253,0.49019039046410096,0.33245851734416787
0.49909448061093387,0.5893060958523527,0.4103626571915696,0.3868100763637059,0.4970055252171398,0.3351664333485005
0.4991307013864985,0.5910412882614131,0.40875959311523713,0.39133767330915936,0.5034778955627639,0.337723782051069
0.49916547333104055,0.5926829983566151,0.4072461259218261,0.39568416637679465,0.5096234754571852,0.3401390356255476
0.499198854397801,0.5942363853665109,0.405817148750251,0.3998567997217246,0.5154576634965897,0.34242017770915056
0.499230900221891,0.5957063079867958,0.404467858922486,0.4038625277328574,0.5209952785771053,0.3445747329216302
0.49926166421301743,0.5970973439737681,0.4031937380573354,0.407708026623545,0.5262505604299472,0.346609794459197
0.4992911976444988,0.5984138081810595,0.40199053372394167,0.41139970555860506,0.5312371741318778,0.34853204990052244
0.49931954973872106,0.5996597691997095,0.40085424248460755,0.4149437173362628,0.5359682178295009,0.35034780535212606
0.49934676774917436,0.6008390647408471,0.39978109419481467,0.41834596864281415,0.540456233034178,0.35206300805099
0.4993728970392097,0.6019553158826028,0.398767537444061,0.42161212989710367,0.5447132169452715,0.3536832675333113
0.4993979811576435,0.6030119402878753,0.39781022603469474,0.4247476447012215,0.5487506363454162,0.3552138754699401
0.4994220619113401,0.6040121644867865,0.39690600640761786,0.4277577389131748,0.5525794426847324,0.35665982426128284
0.49944517943488886,0.6049590353067067,0.3960519059338433,0.4306474293566499,0.5562100880331537,0.358025824477276
0.4994673722574956,0.6058554305233319,0.3952451219996543,0.4334215321823861,0.5596525416329631,0.3593163212214184
0.4994886773671982,0.6067040687981864,0.3944830118207308,0.43608467089509284,0.5629163068285686,0.36053550949178165
0.49950913027251276,0.6075075189609191,0.39376308292724305,0.43864128405929137,0.5660104381887037,0.36168734860634405
0.4995287650616147,0.6082682086886759,0.3930829842677092,0.44109563269692204,0.5689435586685911,0.36277557575489167
0.49954761445915263,0.6089884326295287,0.39244049788450164,0.44345180738904744,0.5717238766870407,0.3638037187350526
0.4995657098807891,0.609670360012319,0.39183353111834884,0.445713735093488,0.5743592030166823,0.3647751079257526
0.4995830814855601,0.6103160417811988,0.39126010930312494,0.4478851856897509,0.576856967405202,0.3656928875474563
0.49959975822614033,0.6109274172895904,0.3907183689157039,0.4499697782621633,0.5792242348620649,0.36656002625496587
0.4996157678970974,0.6115063205851157,0.39020655114874714,0.45197098713167927,0.5814677215592459,0.36737932710525356
0.4996311371812162,0.6120544863142588,0.3897229958770507,0.4538921476464146,0.5835938103063172,0.36815343693978364
0.4996458916939703,0.612573555273036,0.38926613599053234,0.4557364617405606,0.5856085655701984,0.3688848552179974
0.49966005602621427,0.6130650796277262,0.38883449206914505,0.45750700327094074,0.5875177480182252,0.3695759423360871
0.4996736537851685,0.6135305278277412,0.3884266673769768,0.4592067231401058,0.5893268285701976,0.37022892746283415
0.4996867076337646,0.6139712892309284,0.38804134315458005,0.4608384542145042,0.591041001950895,0.37084591592212157
0.49969923932841687,0.6143886784600048,0.3876772741901817,0.4624049160459268,0.5926651997394056,0.3714288961497385
0.4997112697552831,0.6147839395073766,0.38733328465187994,0.46390871940409245,0.5942041029156222,0.3719797462502509
